Freq.	V(out)
3.77572190925485e+03	(2.77151391256860e+01dB,-5.54590172816771e+00°)
3.77862099533911e+03	(2.77150810679573e+01dB,-5.55064070421401e+00°)
3.78152230740831e+03	(2.77150229212405e+01dB,-5.55538287780651e+00°)
3.78442584717162e+03	(2.77149646854021e+01dB,-5.56012825158049e+00°)
3.78733161633951e+03	(2.77149063603083e+01dB,-5.56487682816148e+00°)
3.79023961662378e+03	(2.77148479458252e+01dB,-5.56962861018240e+00°)
3.79314984973751e+03	(2.77147894418187e+01dB,-5.57438360027600e+00°)
3.79606231739513e+03	(2.77147308481546e+01dB,-5.57914180108143e+00°)
3.79897702131238e+03	(2.77146721646983e+01dB,-5.58390321522473e+00°)
3.80189396320630e+03	(2.77146133913151e+01dB,-5.58866784535234e+00°)
3.80481314479527e+03	(2.77145545278702e+01dB,-5.59343569410076e+00°)
3.80773456779898e+03	(2.77144955742284e+01dB,-5.59820676411083e+00°)
3.81065823393842e+03	(2.77144365302544e+01dB,-5.60298105802318e+00°)
3.81358414493595e+03	(2.77143773958127e+01dB,-5.60775857848373e+00°)
3.81651230251520e+03	(2.77143181707676e+01dB,-5.61253932813721e+00°)
3.81944270840116e+03	(2.77142588549831e+01dB,-5.61732330962824e+00°)
3.82237536432013e+03	(2.77141994483232e+01dB,-5.62211052560670e+00°)
3.82531027199973e+03	(2.77141399506516e+01dB,-5.62690097872346e+00°)
3.82824743316892e+03	(2.77140803618317e+01dB,-5.63169467162712e+00°)
3.83118684955799e+03	(2.77140206817268e+01dB,-5.63649160697262e+00°)
3.83412852289853e+03	(2.77139609102000e+01dB,-5.64129178741588e+00°)
3.83707245492349e+03	(2.77139010471141e+01dB,-5.64609521560739e+00°)
3.84001864736713e+03	(2.77138410923318e+01dB,-5.65090189420716e+00°)
3.84296710196507e+03	(2.77137810457155e+01dB,-5.65571182587731e+00°)
3.84591782045424e+03	(2.77137209071276e+01dB,-5.66052501327446e+00°)
3.84887080457289e+03	(2.77136606764300e+01dB,-5.66534145905944e+00°)
3.85182605606064e+03	(2.77136003534846e+01dB,-5.67016116590268e+00°)
3.85478357665842e+03	(2.77135399381530e+01dB,-5.67498413646272e+00°)
3.85774336810851e+03	(2.77134794302967e+01dB,-5.67981037340660e+00°)
3.86070543215452e+03	(2.77134188297768e+01dB,-5.68463987940342e+00°)
3.86366977054140e+03	(2.77133581364545e+01dB,-5.68947265712437e+00°)
3.86663638501544e+03	(2.77132973501905e+01dB,-5.69430870923945e+00°)
3.86960527732427e+03	(2.77132364708453e+01dB,-5.69914803842081e+00°)
3.87257644921688e+03	(2.77131754982795e+01dB,-5.70399064734266e+00°)
3.87554990244357e+03	(2.77131144323531e+01dB,-5.70883653868231e+00°)
3.87852563875600e+03	(2.77130532729262e+01dB,-5.71368571511489e+00°)
3.88150365990719e+03	(2.77129920198586e+01dB,-5.71853817931764e+00°)
3.88448396765148e+03	(2.77129306730097e+01dB,-5.72339393397630e+00°)
3.88746656374457e+03	(2.77128692322390e+01dB,-5.72825298176903e+00°)
3.89045144994352e+03	(2.77128076974055e+01dB,-5.73311532537720e+00°)
3.89343862800670e+03	(2.77127460683682e+01dB,-5.73798096749283e+00°)
3.89642809969388e+03	(2.77126843449859e+01dB,-5.74284991079500e+00°)
3.89941986676615e+03	(2.77126225271170e+01dB,-5.74772215797885e+00°)
3.90241393098595e+03	(2.77125606146199e+01dB,-5.75259771172446e+00°)
3.90541029411709e+03	(2.77124986073526e+01dB,-5.75747657473227e+00°)
3.90840895792473e+03	(2.77124365051730e+01dB,-5.76235874968867e+00°)
3.91140992417538e+03	(2.77123743079387e+01dB,-5.76724423929081e+00°)
3.91441319463691e+03	(2.77123120155074e+01dB,-5.77213304623254e+00°)
3.91741877107855e+03	(2.77122496277361e+01dB,-5.77702517321520e+00°)
3.92042665527087e+03	(2.77121871444819e+01dB,-5.78192062293366e+00°)
3.92343684898582e+03	(2.77121245656016e+01dB,-5.78681939808814e+00°)
3.92644935399672e+03	(2.77120618909519e+01dB,-5.79172150138099e+00°)
3.92946417207821e+03	(2.77119991203890e+01dB,-5.79662693551662e+00°)
3.93248130500634e+03	(2.77119362537693e+01dB,-5.80153570320054e+00°)
3.93550075455849e+03	(2.77118732909486e+01dB,-5.80644780714036e+00°)
3.93852252251343e+03	(2.77118102317828e+01dB,-5.81136325003620e+00°)
3.94154661065127e+03	(2.77117470761272e+01dB,-5.81628203460960e+00°)
3.94457302075350e+03	(2.77116838238374e+01dB,-5.82120416356382e+00°)
3.94760175460299e+03	(2.77116204747683e+01dB,-5.82612963961179e+00°)
3.95063281398396e+03	(2.77115570287749e+01dB,-5.83105846547289e+00°)
3.95366620068200e+03	(2.77114934857118e+01dB,-5.83599064385469e+00°)
3.95670191648409e+03	(2.77114298454335e+01dB,-5.84092617748292e+00°)
3.95973996317856e+03	(2.77113661077942e+01dB,-5.84586506907054e+00°)
3.96278034255512e+03	(2.77113022726480e+01dB,-5.85080732134224e+00°)
3.96582305640486e+03	(2.77112383398486e+01dB,-5.85575293701844e+00°)
3.96886810652026e+03	(2.77111743092497e+01dB,-5.86070191882069e+00°)
3.97191549469513e+03	(2.77111101807047e+01dB,-5.86565426947793e+00°)
3.97496522272470e+03	(2.77110459540666e+01dB,-5.87060999171388e+00°)
3.97801729240557e+03	(2.77109816291884e+01dB,-5.87556908825758e+00°)
3.98107170553570e+03	(2.77109172059229e+01dB,-5.88053156183808e+00°)
3.98412846391445e+03	(2.77108526841225e+01dB,-5.88549741518662e+00°)
3.98718756934256e+03	(2.77107880636395e+01dB,-5.89046665104192e+00°)
3.99024902362215e+03	(2.77107233443260e+01dB,-5.89543927213100e+00°)
3.99331282855671e+03	(2.77106585260339e+01dB,-5.90041528119149e+00°)
3.99637898595114e+03	(2.77105936086146e+01dB,-5.90539468096126e+00°)
3.99944749761171e+03	(2.77105285919197e+01dB,-5.91037747418018e+00°)
4.00251836534607e+03	(2.77104634758003e+01dB,-5.91536366359034e+00°)
4.00559159096327e+03	(2.77103982601074e+01dB,-5.92035325192961e+00°)
4.00866717627376e+03	(2.77103329446918e+01dB,-5.92534624194874e+00°)
4.01174512308936e+03	(2.77102675294038e+01dB,-5.93034263638461e+00°)
4.01482543322328e+03	(2.77102020140939e+01dB,-5.93534243799122e+00°)
4.01790810849013e+03	(2.77101363986121e+01dB,-5.94034564951412e+00°)
4.02099315070593e+03	(2.77100706828082e+01dB,-5.94535227370319e+00°)
4.02408056168806e+03	(2.77100048665319e+01dB,-5.95036231331045e+00°)
4.02717034325533e+03	(2.77099389496326e+01dB,-5.95537577108905e+00°)
4.03026249722791e+03	(2.77098729319595e+01dB,-5.96039264979442e+00°)
4.03335702542740e+03	(2.77098068133615e+01dB,-5.96541295218302e+00°)
4.03645392967679e+03	(2.77097405936873e+01dB,-5.97043668101037e+00°)
4.03955321180045e+03	(2.77096742727855e+01dB,-5.97546383903844e+00°)
4.04265487362418e+03	(2.77096078505043e+01dB,-5.98049442902606e+00°)
4.04575891697517e+03	(2.77095413266918e+01dB,-5.98552845373962e+00°)
4.04886534368200e+03	(2.77094747011959e+01dB,-5.99056591594027e+00°)
4.05197415557467e+03	(2.77094079738641e+01dB,-5.99560681839238e+00°)
4.05508535448458e+03	(2.77093411445438e+01dB,-6.00065116386580e+00°)
4.05819894224454e+03	(2.77092742130822e+01dB,-6.00569895513152e+00°)
4.06131492068877e+03	(2.77092071793262e+01dB,-6.01075019495523e+00°)
4.06443329165287e+03	(2.77091400431224e+01dB,-6.01580488610918e+00°)
4.06755405697390e+03	(2.77090728043175e+01dB,-6.02086303137099e+00°)
4.07067721849028e+03	(2.77090054627576e+01dB,-6.02592463351310e+00°)
4.07380277804187e+03	(2.77089380182887e+01dB,-6.03098969531329e+00°)
4.07693073746995e+03	(2.77088704707567e+01dB,-6.03605821954846e+00°)
4.08006109861718e+03	(2.77088028200070e+01dB,-6.04113020900203e+00°)
4.08319386332767e+03	(2.77087350658852e+01dB,-6.04620566645096e+00°)
4.08632903344692e+03	(2.77086672082361e+01dB,-6.05128459468000e+00°)
4.08946661082187e+03	(2.77085992469047e+01dB,-6.05636699647280e+00°)
4.09260659730086e+03	(2.77085311817356e+01dB,-6.06145287461741e+00°)
4.09574899473365e+03	(2.77084630125734e+01dB,-6.06654223190207e+00°)
4.09889380497144e+03	(2.77083947392620e+01dB,-6.07163507111613e+00°)
4.10204102986682e+03	(2.77083263616456e+01dB,-6.07673139504689e+00°)
4.10519067127383e+03	(2.77082578795678e+01dB,-6.08183120648938e+00°)
4.10834273104793e+03	(2.77081892928721e+01dB,-6.08693450824076e+00°)
4.11149721104598e+03	(2.77081206014018e+01dB,-6.09204130309089e+00°)
4.11465411312629e+03	(2.77080518049998e+01dB,-6.09715159384150e+00°)
4.11781343914860e+03	(2.77079829035091e+01dB,-6.10226538328914e+00°)
4.12097519097406e+03	(2.77079138967721e+01dB,-6.10738267423256e+00°)
4.12413937046526e+03	(2.77078447846311e+01dB,-6.11250346947930e+00°)
4.12730597948621e+03	(2.77077755669284e+01dB,-6.11762777182942e+00°)
4.13047501990237e+03	(2.77077062435057e+01dB,-6.12275558408753e+00°)
4.13364649358062e+03	(2.77076368142047e+01dB,-6.12788690906040e+00°)
4.13682040238927e+03	(2.77075672788667e+01dB,-6.13302174956152e+00°)
4.13999674819807e+03	(2.77074976373328e+01dB,-6.13816010839041e+00°)
4.14317553287820e+03	(2.77074278894442e+01dB,-6.14330198836725e+00°)
4.14635675830229e+03	(2.77073580350413e+01dB,-6.14844739230481e+00°)
4.14954042634439e+03	(2.77072880739647e+01dB,-6.15359632301277e+00°)
4.15272653888001e+03	(2.77072180060546e+01dB,-6.15874878331065e+00°)
4.15591509778608e+03	(2.77071478311510e+01dB,-6.16390477601920e+00°)
4.15910610494099e+03	(2.77070775490936e+01dB,-6.16906430395288e+00°)
4.16229956222454e+03	(2.77070071597219e+01dB,-6.17422736993381e+00°)
4.16549547151802e+03	(2.77069366628752e+01dB,-6.17939397678645e+00°)
4.16869383470412e+03	(2.77068660583924e+01dB,-6.18456412733217e+00°)
4.17189465366701e+03	(2.77067953461125e+01dB,-6.18973782440114e+00°)
4.17509793029228e+03	(2.77067245258740e+01dB,-6.19491507081829e+00°)
4.17830366646699e+03	(2.77066535975151e+01dB,-6.20009586941089e+00°)
4.18151186407963e+03	(2.77065825608740e+01dB,-6.20528022301394e+00°)
4.18472252502015e+03	(2.77065114157884e+01dB,-6.21046813445395e+00°)
4.18793565117995e+03	(2.77064401620961e+01dB,-6.21565960656947e+00°)
4.19115124445189e+03	(2.77063687996343e+01dB,-6.22085464219280e+00°)
4.19436930673027e+03	(2.77062973282401e+01dB,-6.22605324416605e+00°)
4.19758983991085e+03	(2.77062257477505e+01dB,-6.23125541532303e+00°)
4.20081284589084e+03	(2.77061540580020e+01dB,-6.23646115850295e+00°)
4.20403832656892e+03	(2.77060822588311e+01dB,-6.24167047655286e+00°)
4.20726628384521e+03	(2.77060103500739e+01dB,-6.24688337231034e+00°)
4.21049671962132e+03	(2.77059383315664e+01dB,-6.25209984862487e+00°)
4.21372963580027e+03	(2.77058662031441e+01dB,-6.25731990834303e+00°)
4.21696503428660e+03	(2.77057939646426e+01dB,-6.26254355430944e+00°)
4.22020291698626e+03	(2.77057216158969e+01dB,-6.26777078937534e+00°)
4.22344328580669e+03	(2.77056491567421e+01dB,-6.27300161639321e+00°)
4.22668614265681e+03	(2.77055765870129e+01dB,-6.27823603821586e+00°)
4.22993148944696e+03	(2.77055039065436e+01dB,-6.28347405769733e+00°)
4.23317932808899e+03	(2.77054311151685e+01dB,-6.28871567769401e+00°)
4.23642966049619e+03	(2.77053582127215e+01dB,-6.29396090106145e+00°)
4.23968248858334e+03	(2.77052851990364e+01dB,-6.29920973066407e+00°)
4.24293781426667e+03	(2.77052120739467e+01dB,-6.30446216935998e+00°)
4.24619563946391e+03	(2.77051388372855e+01dB,-6.30971822000977e+00°)
4.24945596609423e+03	(2.77050654888858e+01dB,-6.31497788548277e+00°)
4.25271879607828e+03	(2.77049920285805e+01dB,-6.32024116863999e+00°)
4.25598413133821e+03	(2.77049184562019e+01dB,-6.32550807235127e+00°)
4.25925197379762e+03	(2.77048447715823e+01dB,-6.33077859948673e+00°)
4.26252232538160e+03	(2.77047709745536e+01dB,-6.33605275291347e+00°)
4.26579518801671e+03	(2.77046970649478e+01dB,-6.34133053550631e+00°)
4.26907056363099e+03	(2.77046230425961e+01dB,-6.34661195013618e+00°)
4.27234845415397e+03	(2.77045489073299e+01dB,-6.35189699968587e+00°)
4.27562886151665e+03	(2.77044746589802e+01dB,-6.35718568702468e+00°)
4.27891178765151e+03	(2.77044002973777e+01dB,-6.36247801503487e+00°)
4.28219723449254e+03	(2.77043258223529e+01dB,-6.36777398659586e+00°)
4.28548520397518e+03	(2.77042512337361e+01dB,-6.37307360459050e+00°)
4.28877569803638e+03	(2.77041765313573e+01dB,-6.37837687190302e+00°)
4.29206871861457e+03	(2.77041017150461e+01dB,-6.38368379141469e+00°)
4.29536426764966e+03	(2.77040267846322e+01dB,-6.38899436601456e+00°)
4.29866234708307e+03	(2.77039517399448e+01dB,-6.39430859859301e+00°)
4.30196295885768e+03	(2.77038765808128e+01dB,-6.39962649203644e+00°)
4.30526610491790e+03	(2.77038013070650e+01dB,-6.40494804923905e+00°)
4.30857178720960e+03	(2.77037259185298e+01dB,-6.41027327309211e+00°)
4.31188000768016e+03	(2.77036504150356e+01dB,-6.41560216649465e+00°)
4.31519076827845e+03	(2.77035747964103e+01dB,-6.42093473233961e+00°)
4.31850407095484e+03	(2.77034990624816e+01dB,-6.42627097352448e+00°)
4.32181991766120e+03	(2.77034232130770e+01dB,-6.43161089295028e+00°)
4.32513831035088e+03	(2.77033472480238e+01dB,-6.43695449351831e+00°)
4.32845925097877e+03	(2.77032711671489e+01dB,-6.44230177812915e+00°)
4.33178274150121e+03	(2.77031949702790e+01dB,-6.44765274969223e+00°)
4.33510878387609e+03	(2.77031186572405e+01dB,-6.45300741110766e+00°)
4.33843738006276e+03	(2.77030422278597e+01dB,-6.45836576529197e+00°)
4.34176853202211e+03	(2.77029656819625e+01dB,-6.46372781514370e+00°)
4.34510224171651e+03	(2.77028890193747e+01dB,-6.46909356358216e+00°)
4.34843851110986e+03	(2.77028122399216e+01dB,-6.47446301351409e+00°)
4.35177734216755e+03	(2.77027353434284e+01dB,-6.47983616786051e+00°)
4.35511873685649e+03	(2.77026583297201e+01dB,-6.48521302953202e+00°)
4.35846269714508e+03	(2.77025811986212e+01dB,-6.49059360144709e+00°)
4.36180922500326e+03	(2.77025039499563e+01dB,-6.49597788652449e+00°)
4.36515832240246e+03	(2.77024265835494e+01dB,-6.50136588768873e+00°)
4.36850999131564e+03	(2.77023490992245e+01dB,-6.50675760785819e+00°)
4.37186423371727e+03	(2.77022714968051e+01dB,-6.51215304995698e+00°)
4.37522105158333e+03	(2.77021937761147e+01dB,-6.51755221691170e+00°)
4.37858044689131e+03	(2.77021159369762e+01dB,-6.52295511165148e+00°)
4.38194242162024e+03	(2.77020379792127e+01dB,-6.52836173710248e+00°)
4.38530697775066e+03	(2.77019599026466e+01dB,-6.53377209619349e+00°)
4.38867411726463e+03	(2.77018817071004e+01dB,-6.53918619186430e+00°)
4.39204384214573e+03	(2.77018033923960e+01dB,-6.54460402704009e+00°)
4.39541615437905e+03	(2.77017249583553e+01dB,-6.55002560466031e+00°)
4.39879105595124e+03	(2.77016464047998e+01dB,-6.55545092766163e+00°)
4.40216854885045e+03	(2.77015677315508e+01dB,-6.56087999898207e+00°)
4.40554863506635e+03	(2.77014889384293e+01dB,-6.56631282156225e+00°)
4.40893131659015e+03	(2.77014100252561e+01dB,-6.57174939834635e+00°)
4.41231659541459e+03	(2.77013309918516e+01dB,-6.57718973227252e+00°)
4.41570447353394e+03	(2.77012518380361e+01dB,-6.58263382629105e+00°)
4.41909495294399e+03	(2.77011725636296e+01dB,-6.58808168334621e+00°)
4.42248803564209e+03	(2.77010931684516e+01dB,-6.59353330638486e+00°)
4.42588372362708e+03	(2.77010136523217e+01dB,-6.59898869836165e+00°)
4.42928201889938e+03	(2.77009340150591e+01dB,-6.60444786222526e+00°)
4.43268292346091e+03	(2.77008542564826e+01dB,-6.60991080092797e+00°)
4.43608643931514e+03	(2.77007743764109e+01dB,-6.61537751742895e+00°)
4.43949256846710e+03	(2.77006943746624e+01dB,-6.62084801468233e+00°)
4.44290131292332e+03	(2.77006142510550e+01dB,-6.62632229564163e+00°)
4.44631267469191e+03	(2.77005340054067e+01dB,-6.63180036327366e+00°)
4.44972665578248e+03	(2.77004536375351e+01dB,-6.63728222053917e+00°)
4.45314325820623e+03	(2.77003731472575e+01dB,-6.64276787039616e+00°)
4.45656248397585e+03	(2.77002925343908e+01dB,-6.64825731581157e+00°)
4.45998433510564e+03	(2.77002117987519e+01dB,-6.65375055975820e+00°)
4.46340881361138e+03	(2.77001309401571e+01dB,-6.65924760519422e+00°)
4.46683592151046e+03	(2.77000499584229e+01dB,-6.66474845509757e+00°)
4.47026566082176e+03	(2.76999688533650e+01dB,-6.67025311243157e+00°)
4.47369803356575e+03	(2.76998876247993e+01dB,-6.67576158017610e+00°)
4.47713304176445e+03	(2.76998062725411e+01dB,-6.68127386130071e+00°)
4.48057068744141e+03	(2.76997247964055e+01dB,-6.68678995878622e+00°)
4.48401097262176e+03	(2.76996431962075e+01dB,-6.69230987560838e+00°)
4.48745389933215e+03	(2.76995614717616e+01dB,-6.69783361474358e+00°)
4.49089946960082e+03	(2.76994796228821e+01dB,-6.70336117917814e+00°)
4.49434768545756e+03	(2.76993976493832e+01dB,-6.70889257189254e+00°)
4.49779854893371e+03	(2.76993155510786e+01dB,-6.71442779586979e+00°)
4.50125206206217e+03	(2.76992333277818e+01dB,-6.71996685409875e+00°)
4.50470822687740e+03	(2.76991509793060e+01dB,-6.72550974956339e+00°)
4.50816704541543e+03	(2.76990685054643e+01dB,-6.73105648525776e+00°)
4.51162851971386e+03	(2.76989859060692e+01dB,-6.73660706416791e+00°)
4.51509265181183e+03	(2.76989031809332e+01dB,-6.74216148928992e+00°)
4.51855944375006e+03	(2.76988203298686e+01dB,-6.74771976361716e+00°)
4.52202889757084e+03	(2.76987373526870e+01dB,-6.75328189014458e+00°)
4.52550101531803e+03	(2.76986542492001e+01dB,-6.75884787187190e+00°)
4.52897579903704e+03	(2.76985710192193e+01dB,-6.76441771179395e+00°)
4.53245325077488e+03	(2.76984876625555e+01dB,-6.76999141291788e+00°)
4.53593337258011e+03	(2.76984041790196e+01dB,-6.77556897824166e+00°)
4.53941616650287e+03	(2.76983205684219e+01dB,-6.78115041077020e+00°)
4.54290163459487e+03	(2.76982368305727e+01dB,-6.78673571351004e+00°)
4.54638977890940e+03	(2.76981529652820e+01dB,-6.79232488946708e+00°)
4.54988060150133e+03	(2.76980689723593e+01dB,-6.79791794165314e+00°)
4.55337410442709e+03	(2.76979848516141e+01dB,-6.80351487307517e+00°)
4.55687028974472e+03	(2.76979006028554e+01dB,-6.80911568674815e+00°)
4.56036915951380e+03	(2.76978162258921e+01dB,-6.81472038568653e+00°)
4.56387071579554e+03	(2.76977317205326e+01dB,-6.82032897290312e+00°)
4.56737496065269e+03	(2.76976470865853e+01dB,-6.82594145141769e+00°)
4.57088189614959e+03	(2.76975623238580e+01dB,-6.83155782425059e+00°)
4.57439152435220e+03	(2.76974774321586e+01dB,-6.83717809441940e+00°)
4.57790384732803e+03	(2.76973924112943e+01dB,-6.84280226494555e+00°)
4.58141886714618e+03	(2.76973072610724e+01dB,-6.84843033885416e+00°)
4.58493658587736e+03	(2.76972219812996e+01dB,-6.85406231917310e+00°)
4.58845700559385e+03	(2.76971365717825e+01dB,-6.85969820892642e+00°)
4.59198012836953e+03	(2.76970510323275e+01dB,-6.86533801114417e+00°)
4.59550595627988e+03	(2.76969653627404e+01dB,-6.87098172885800e+00°)
4.59903449140195e+03	(2.76968795628270e+01dB,-6.87662936509793e+00°)
4.60256573581441e+03	(2.76967936323927e+01dB,-6.88228092289782e+00°)
4.60609969159751e+03	(2.76967075712427e+01dB,-6.88793640529530e+00°)
4.60963636083311e+03	(2.76966213791819e+01dB,-6.89359581532533e+00°)
4.61317574560465e+03	(2.76965350560147e+01dB,-6.89925915602776e+00°)
4.61671784799718e+03	(2.76964486015455e+01dB,-6.90492643044409e+00°)
4.62026267009737e+03	(2.76963620155782e+01dB,-6.91059764161315e+00°)
4.62381021399346e+03	(2.76962752979167e+01dB,-6.91627279258081e+00°)
4.62736048177531e+03	(2.76961884483643e+01dB,-6.92195188639034e+00°)
4.63091347553438e+03	(2.76961014667242e+01dB,-6.92763492609414e+00°)
4.63446919736374e+03	(2.76960143527991e+01dB,-6.93332191473449e+00°)
4.63802764935806e+03	(2.76959271063917e+01dB,-6.93901285536505e+00°)
4.64158883361364e+03	(2.76958397273043e+01dB,-6.94470775103777e+00°)
4.64515275222835e+03	(2.76957522153387e+01dB,-6.95040660480434e+00°)
4.64871940730172e+03	(2.76956645702968e+01dB,-6.95610941972125e+00°)
4.65228880093484e+03	(2.76955767919800e+01dB,-6.96181619884775e+00°)
4.65586093523045e+03	(2.76954888801892e+01dB,-6.96752694523832e+00°)
4.65943581229290e+03	(2.76954008347255e+01dB,-6.97324166195456e+00°)
4.66301343422814e+03	(2.76953126553892e+01dB,-6.97896035206079e+00°)
4.66659380314375e+03	(2.76952243419807e+01dB,-6.98468301861554e+00°)
4.67017692114893e+03	(2.76951358942999e+01dB,-6.99040966468869e+00°)
4.67376279035448e+03	(2.76950473121465e+01dB,-6.99614029334862e+00°)
4.67735141287285e+03	(2.76949585953197e+01dB,-7.00187490765574e+00°)
4.68094279081809e+03	(2.76948697436188e+01dB,-7.00761351069048e+00°)
4.68453692630588e+03	(2.76947807568424e+01dB,-7.01335610551447e+00°)
4.68813382145352e+03	(2.76946916347892e+01dB,-7.01910269520946e+00°)
4.69173347837995e+03	(2.76946023772572e+01dB,-7.02485328284700e+00°)
4.69533589920572e+03	(2.76945129840443e+01dB,-7.03060787150367e+00°)
4.69894108605303e+03	(2.76944234549482e+01dB,-7.03636646425880e+00°)
4.70254904104567e+03	(2.76943337897662e+01dB,-7.04212906419188e+00°)
4.70615976630910e+03	(2.76942439882953e+01dB,-7.04789567438681e+00°)
4.70977326397040e+03	(2.76941540503321e+01dB,-7.05366629792492e+00°)
4.71338953615828e+03	(2.76940639756732e+01dB,-7.05944093789151e+00°)
4.71700858500308e+03	(2.76939737641147e+01dB,-7.06521959737461e+00°)
4.72063041263678e+03	(2.76938834154523e+01dB,-7.07100227945974e+00°)
4.72425502119301e+03	(2.76937929294816e+01dB,-7.07678898723906e+00°)
4.72788241280701e+03	(2.76937023059978e+01dB,-7.08257972380533e+00°)
4.73151258961568e+03	(2.76936115447959e+01dB,-7.08837449225159e+00°)
4.73514555375757e+03	(2.76935206456705e+01dB,-7.09417329567200e+00°)
4.73878130737284e+03	(2.76934296084160e+01dB,-7.09997613716304e+00°)
4.74241985260333e+03	(2.76933384328263e+01dB,-7.10578301982467e+00°)
4.74606119159249e+03	(2.76932471186952e+01dB,-7.11159394675636e+00°)
4.74970532648544e+03	(2.76931556658161e+01dB,-7.11740892105787e+00°)
4.75335225942894e+03	(2.76930640739822e+01dB,-7.12322794583549e+00°)
4.75700199257139e+03	(2.76929723429862e+01dB,-7.12905102419144e+00°)
4.76065452806285e+03	(2.76928804726208e+01dB,-7.13487815923403e+00°)
4.76430986805504e+03	(2.76927884626782e+01dB,-7.14070935407501e+00°)
4.76796801470131e+03	(2.76926963129502e+01dB,-7.14654461181927e+00°)
4.77162897015667e+03	(2.76926040232285e+01dB,-7.15238393557890e+00°)
4.77529273657780e+03	(2.76925115933045e+01dB,-7.15822732847270e+00°)
4.77895931612301e+03	(2.76924190229690e+01dB,-7.16407479360725e+00°)
4.78262871095228e+03	(2.76923263120129e+01dB,-7.16992633410873e+00°)
4.78630092322727e+03	(2.76922334602266e+01dB,-7.17578195308787e+00°)
4.78997595511127e+03	(2.76921404674000e+01dB,-7.18164165366807e+00°)
4.79365380876923e+03	(2.76920473333231e+01dB,-7.18750543896965e+00°)
4.79733448636778e+03	(2.76919540577854e+01dB,-7.19337331211694e+00°)
4.80101799007521e+03	(2.76918606405759e+01dB,-7.19924527623668e+00°)
4.80470432206147e+03	(2.76917670814836e+01dB,-7.20512133445313e+00°)
4.80839348449818e+03	(2.76916733802971e+01dB,-7.21100148989398e+00°)
4.81208547955861e+03	(2.76915795368046e+01dB,-7.21688574569199e+00°)
4.81578030941774e+03	(2.76914855507940e+01dB,-7.22277410497811e+00°)
4.81947797625217e+03	(2.76913914220531e+01dB,-7.22866657088450e+00°)
4.82317848224020e+03	(2.76912971503691e+01dB,-7.23456314654792e+00°)
4.82688182956181e+03	(2.76912027355291e+01dB,-7.24046383510379e+00°)
4.83058802039862e+03	(2.76911081773197e+01dB,-7.24636863968930e+00°)
4.83429705693397e+03	(2.76910134755275e+01dB,-7.25227756344744e+00°)
4.83800894135283e+03	(2.76909186299384e+01dB,-7.25819060951972e+00°)
4.84172367584189e+03	(2.76908236403383e+01dB,-7.26410778104746e+00°)
4.84544126258949e+03	(2.76907285065127e+01dB,-7.27002908117485e+00°)
4.84916170378566e+03	(2.76906332282467e+01dB,-7.27595451305182e+00°)
4.85288500162211e+03	(2.76905378053251e+01dB,-7.28188407982536e+00°)
4.85661115829224e+03	(2.76904422375325e+01dB,-7.28781778464644e+00°)
4.86034017599112e+03	(2.76903465246531e+01dB,-7.29375563066530e+00°)
4.86407205691552e+03	(2.76902506664709e+01dB,-7.29969762103513e+00°)
4.86780680326389e+03	(2.76901546627694e+01dB,-7.30564375891209e+00°)
4.87154441723636e+03	(2.76900585133319e+01dB,-7.31159404745327e+00°)
4.87528490103477e+03	(2.76899622179414e+01dB,-7.31754848981706e+00°)
4.87902825686263e+03	(2.76898657763805e+01dB,-7.32350708916217e+00°)
4.88277448692515e+03	(2.76897691884316e+01dB,-7.32946984865244e+00°)
4.88652359342925e+03	(2.76896724538767e+01dB,-7.33543677144835e+00°)
4.89027557858350e+03	(2.76895755724975e+01dB,-7.34140786071760e+00°)
4.89403044459821e+03	(2.76894785440753e+01dB,-7.34738311962667e+00°)
4.89778819368537e+03	(2.76893813683913e+01dB,-7.35336255134446e+00°)
4.90154882805867e+03	(2.76892840452262e+01dB,-7.35934615903756e+00°)
4.90531234993350e+03	(2.76891865743604e+01dB,-7.36533394588202e+00°)
4.90907876152694e+03	(2.76890889555741e+01dB,-7.37132591504888e+00°)
4.91284806505780e+03	(2.76889911886470e+01dB,-7.37732206971487e+00°)
4.91662026274656e+03	(2.76888932733587e+01dB,-7.38332241305548e+00°)
4.92039535681542e+03	(2.76887952094882e+01dB,-7.38932694824865e+00°)
4.92417334948831e+03	(2.76886969968145e+01dB,-7.39533567847710e+00°)
4.92795424299082e+03	(2.76885986351160e+01dB,-7.40134860692054e+00°)
4.93173803955028e+03	(2.76885001241709e+01dB,-7.40736573676190e+00°)
4.93552474139572e+03	(2.76884014637571e+01dB,-7.41338707118916e+00°)
4.93931435075791e+03	(2.76883026536522e+01dB,-7.41941261338647e+00°)
4.94310686986928e+03	(2.76882036936334e+01dB,-7.42544236654316e+00°)
4.94690230096401e+03	(2.76881045834776e+01dB,-7.43147633385059e+00°)
4.95070064627799e+03	(2.76880053229613e+01dB,-7.43751451849836e+00°)
4.95450190804883e+03	(2.76879059118609e+01dB,-7.44355692368011e+00°)
4.95830608851584e+03	(2.76878063499523e+01dB,-7.44960355259546e+00°)
4.96211318992007e+03	(2.76877066370110e+01dB,-7.45565440843622e+00°)
4.96592321450429e+03	(2.76876067728124e+01dB,-7.46170949440267e+00°)
